Month,CostCenterID,Department,BusinessUnit,Region,Version,PeriodStatus,SourceSystem,AccountKey,AmountTRY
2026-02-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,4249769.87
2026-02-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,296512.51
2026-02-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,1148198.72
2026-02-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,206095.9
2026-02-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6700,441666.67
2026-02-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,2674736.14
2026-02-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,494826.19
2026-02-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,760211.69
2026-02-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,1526401.49
2026-02-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,1592742.96
2026-02-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,347914.99
2026-02-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6800,453035.52
2026-02-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6900,178181.14
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A4000,30348984.54
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,11350520.22
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,819422.58
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,880120.55
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2263025.73
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,418659.76
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,1456751.26
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,523419.79
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,254616.26
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,125736.77
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,70284.05
2026-03-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,43689.89
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A4000,20143148.21
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5000,7936400.39
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5010,624437.59
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5020,624437.59
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6000,1901052.17
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6010,351694.65
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6100,966871.11
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6200,344005.45
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6300,158897.28
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6400,77185.75
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6500,38897.92
2026-03-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6600,26693.67
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A4000,11687944.6
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5000,4838809.06
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5010,596085.17
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5020,397390.12
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6000,1132894.4
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6010,209585.46
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6100,561021.34
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6200,193772.95
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6300,96535.96
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6400,49163.05
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6500,26896.21
2026-03-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6600,16258.94
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A4010,21148042.27
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,9601211.19
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,401812.8
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,507553.01
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2844670.39
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,526264.02
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,411366.95
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,373172.06
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,346115.39
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,432413.33
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,81735.12
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,55654.38
2026-03-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,103333.33
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A4010,15587452.55
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,7232577.98
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,264986.69
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,405273.77
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2066841.58
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,382365.69
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,310188.0
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,296377.24
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,265147.39
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,338937.71
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,67526.01
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,42473.69
2026-03-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,130000.0
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A4020,21374959.36
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,12055477.08
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,192374.63
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,299249.43
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,1450657.49
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,268371.64
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,406124.23
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,208248.43
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,141950.46
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,71209.52
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,37639.32
2026-03-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,23737.7
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A4020,17124338.36
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5000,10000613.6
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5010,188367.72
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5020,291113.75
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6000,1044473.35
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6010,193227.57
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6100,340332.57
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6200,172673.84
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6300,109947.51
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6400,56420.77
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6500,28698.93
2026-03-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6600,19949.27
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A4030,8090193.29
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,1650399.43
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,194164.64
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,137533.29
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,1878946.84
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,347605.17
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,410657.04
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,77134.79
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,826015.11
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,90171.56
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,50611.07
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,31691.51
2026-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,200000.0
2026-03-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,2126249.49
2026-03-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,393356.16
2026-03-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6100,4261455.18
2026-03-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,284338.0
2026-03-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,100852.37
2026-03-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,343266.69
2026-03-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,149971.56
2026-03-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2955196.4
2026-03-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,546711.33
2026-03-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,4891272.03
2026-03-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,472676.36
2026-03-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,1326691.77
2026-03-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,279311.66
2026-03-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,137858.12
2026-03-01,CC-601,Operations,Shared Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,215277.78
2026-03-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,3050525.57
2026-03-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,564347.23
2026-03-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,4287810.46
2026-03-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,297563.93
2026-03-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,1060204.86
2026-03-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,213506.12
2026-03-01,CC-701,Technology,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6700,441666.67
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,2674736.14
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,494826.19
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6300,743799.08
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6400,1510474.73
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6500,1695361.4
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6600,384368.94
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6700,175000.0
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6800,453035.52
2026-03-01,CC-801,Finance & Corporate,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6900,2153582.84
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A4000,30700085.3
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,11481831.9
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,828902.3
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,890302.47
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2263025.73
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,418659.76
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,1505345.4
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,507497.25
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,247860.3
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,125774.24
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,71350.11
2026-04-01,CC-101,Sales,Digital Commerce,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,44993.67
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A4000,20171117.33
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5000,7947420.23
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5010,625304.64
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A5020,625304.64
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6000,1901052.17
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6010,351694.65
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6100,968213.63
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6200,348777.07
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6300,155481.14
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6400,78562.8
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6500,39385.37
2026-04-01,CC-102,Sales,Digital Commerce,Europe,Budget,Budget,FY2026 Budget v1,A6600,26381.4
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A4000,12266005.83
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5000,5078126.41
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5010,625566.3
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A5020,417044.2
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6000,1132894.4
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6010,209585.46
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6100,588768.28
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6200,216249.7
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6300,96271.88
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6400,50048.54
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6500,25262.97
2026-04-01,CC-103,Sales,Digital Commerce,MENA,Budget,Budget,FY2026 Budget v1,A6600,15950.53
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A4010,22982375.68
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,10433998.56
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,436665.14
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,551577.02
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2844670.39
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,526264.02
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,467729.55
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,419421.54
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,322647.66
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,430184.67
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,82759.7
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,51600.08
2026-04-01,CC-201,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,103333.33
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A4010,15903973.37
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,7379443.64
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,270367.55
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,413503.31
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,2066841.58
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,382365.69
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,313471.31
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,283575.74
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,266628.24
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,347120.57
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,77422.56
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,48327.47
2026-04-01,CC-202,Sales,Retail Stores,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,130000.0
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A4020,20635592.74
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,11638474.3
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,185720.33
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,288898.3
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,1450657.49
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,268371.64
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,392076.26
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,198820.61
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,141751.12
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,70843.26
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,39730.73
2026-04-01,CC-301,Sales,Wholesale,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,23979.19
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A4020,17175409.76
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5000,10030439.3
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5010,188929.51
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A5020,291981.97
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6000,1044473.35
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6010,193227.57
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6100,326332.79
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6200,170114.86
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6300,114929.92
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6400,55498.2
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6500,31057.04
2026-04-01,CC-302,Sales,Wholesale,Europe,Budget,Budget,FY2026 Budget v1,A6600,18325.11
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A4030,8162241.44
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5000,1665097.25
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5010,195893.79
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A5020,138758.1
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6000,1878946.84
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6010,347605.17
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6100,403082.33
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6200,76205.67
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6300,830543.17
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6400,92304.12
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6500,41255.94
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6600,30894.0
2026-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Budget,Budget,FY2026 Budget v1,A6700,200000.0
2026-04-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6000,2126249.49
2026-04-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6010,393356.16
2026-04-01,CC-501,Marketing,Shared Services,Global,Budget,Budget,FY2026 Budget v1,A6100,4435908.34
