Month,Version,Department,CapexSpendTRY,DepreciationTRY,RemainingNBVTRY
2026-10-01,Budget,Sales,0.0,233333.33000000002,8356666.67
2026-10-01,Budget,Technology,1500000.0,722916.6699999999,19777083.33
2026-11-01,Budget,Customer Success,1244444.44,200000.0,17200000.0
2026-11-01,Budget,Finance & Corporate,0.0,175000.0,8925000.0
2026-11-01,Budget,Operations,1800000.0,215277.78,28118055.560000002
2026-11-01,Budget,Sales,0.0,233333.33000000002,8123333.33
2026-11-01,Budget,Technology,0.0,722916.6699999999,19054166.67
2026-12-01,Budget,Customer Success,1244444.44,200000.0,17000000.0
2026-12-01,Budget,Finance & Corporate,0.0,175000.0,8750000.0
2026-12-01,Budget,Operations,1800000.0,215277.78,27902777.78
2026-12-01,Budget,Sales,0.0,233333.33000000002,7890000.0
2026-12-01,Budget,Technology,0.0,722916.6699999999,18331250.0
2027-01-01,Budget,Customer Success,1244444.44,200000.0,16800000.0
2027-01-01,Budget,Finance & Corporate,0.0,175000.0,8575000.0
2027-01-01,Budget,Operations,1800000.0,465277.78,27437500.0
2027-01-01,Budget,Sales,0.0,233333.33000000002,7656666.67
2027-01-01,Budget,Technology,0.0,722916.6699999999,17608333.33
2027-02-01,Budget,Customer Success,1244444.44,200000.0,16600000.0
2027-02-01,Budget,Finance & Corporate,0.0,175000.0,8400000.0
2027-02-01,Budget,Operations,0.0,465277.78,26972222.22
2027-02-01,Budget,Sales,0.0,233333.33000000002,7423333.33
2027-02-01,Budget,Technology,0.0,722916.6699999999,16885416.67
2027-03-01,Budget,Customer Success,1244444.44,433333.32999999996,16166666.67
2027-03-01,Budget,Finance & Corporate,0.0,175000.0,8225000.0
2027-03-01,Budget,Operations,0.0,465277.78,26506944.439999998
2027-03-01,Budget,Sales,0.0,233333.33000000002,7190000.0
2027-03-01,Budget,Technology,0.0,722916.6699999999,16162500.0
2027-04-01,Budget,Customer Success,0.0,433333.32999999996,15733333.33
2027-04-01,Budget,Finance & Corporate,0.0,175000.0,8050000.0
2027-04-01,Budget,Operations,0.0,465277.78,26041666.67
2027-04-01,Budget,Sales,0.0,233333.33000000002,6956666.67
2027-04-01,Budget,Technology,0.0,722916.6699999999,15439583.33
2027-05-01,Budget,Customer Success,0.0,433333.32999999996,15300000.0
2027-05-01,Budget,Finance & Corporate,0.0,175000.0,7875000.0
2027-05-01,Budget,Operations,0.0,465277.78,25576388.89
2027-05-01,Budget,Sales,0.0,233333.33000000002,6723333.33
2027-05-01,Budget,Technology,0.0,722916.6699999999,14716666.67
2027-06-01,Budget,Customer Success,0.0,433333.32999999996,14866666.67
2027-06-01,Budget,Finance & Corporate,0.0,175000.0,7700000.0
2027-06-01,Budget,Operations,0.0,465277.78,25111111.11
2027-06-01,Budget,Sales,0.0,233333.33000000002,6490000.0
2027-06-01,Budget,Technology,0.0,547916.6699999999,22568750.0
2023-01-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-01-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-01-01,Forecast,Operations,0.0,0.0,33500000.0
2023-01-01,Forecast,Sales,0.0,0.0,14500000.0
2023-01-01,Forecast,Technology,0.0,0.0,33350000.0
2023-02-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-02-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-02-01,Forecast,Operations,0.0,0.0,33500000.0
2023-02-01,Forecast,Sales,0.0,0.0,14500000.0
2023-02-01,Forecast,Technology,1630000.0,0.0,33350000.0
2023-03-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-03-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-03-01,Forecast,Operations,0.0,0.0,33500000.0
2023-03-01,Forecast,Sales,0.0,0.0,14500000.0
2023-03-01,Forecast,Technology,1630000.0,0.0,33350000.0
2023-04-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-04-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-04-01,Forecast,Operations,0.0,0.0,33500000.0
2023-04-01,Forecast,Sales,0.0,0.0,14500000.0
2023-04-01,Forecast,Technology,1630000.0,0.0,33350000.0
2023-05-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-05-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-05-01,Forecast,Operations,0.0,0.0,33500000.0
2023-05-01,Forecast,Sales,1075000.0,0.0,14500000.0
2023-05-01,Forecast,Technology,1630000.0,0.0,33350000.0
2023-06-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-06-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-06-01,Forecast,Operations,0.0,0.0,33500000.0
2023-06-01,Forecast,Sales,1075000.0,0.0,14500000.0
2023-06-01,Forecast,Technology,1630000.0,169791.67,33180208.33
2023-07-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-07-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-07-01,Forecast,Operations,0.0,0.0,33500000.0
2023-07-01,Forecast,Sales,1075000.0,0.0,14500000.0
2023-07-01,Forecast,Technology,0.0,169791.67,33010416.67
2023-08-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-08-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-08-01,Forecast,Operations,0.0,0.0,33500000.0
2023-08-01,Forecast,Sales,1075000.0,0.0,14500000.0
2023-08-01,Forecast,Technology,0.0,169791.67,32840625.0
2023-09-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-09-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-09-01,Forecast,Operations,0.0,0.0,33500000.0
2023-09-01,Forecast,Sales,1075000.0,0.0,14500000.0
2023-09-01,Forecast,Technology,0.0,169791.67,32670833.33
2023-10-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-10-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-10-01,Forecast,Operations,0.0,0.0,33500000.0
2023-10-01,Forecast,Sales,1075000.0,107500.0,14392500.0
2023-10-01,Forecast,Technology,0.0,169791.67,32501041.67
2023-11-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-11-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-11-01,Forecast,Operations,0.0,0.0,33500000.0
2023-11-01,Forecast,Sales,0.0,107500.0,14285000.0
2023-11-01,Forecast,Technology,0.0,169791.67,32331250.0
2023-12-01,Forecast,Customer Success,0.0,0.0,20200000.0
2023-12-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2023-12-01,Forecast,Operations,0.0,0.0,33500000.0
2023-12-01,Forecast,Sales,0.0,107500.0,14177500.0
2023-12-01,Forecast,Technology,0.0,169791.67,32161458.33
2024-01-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-01-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-01-01,Forecast,Operations,0.0,0.0,33500000.0
2024-01-01,Forecast,Sales,0.0,107500.0,14070000.0
2024-01-01,Forecast,Technology,1757142.86,169791.67,31991666.67
2024-02-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-02-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-02-01,Forecast,Operations,0.0,0.0,33500000.0
2024-02-01,Forecast,Sales,0.0,107500.0,13962500.0
2024-02-01,Forecast,Technology,1757142.86,169791.67,31821875.0
2024-03-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-03-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-03-01,Forecast,Operations,0.0,0.0,33500000.0
2024-03-01,Forecast,Sales,0.0,107500.0,13855000.0
2024-03-01,Forecast,Technology,1757142.86,169791.67,31652083.33
2024-04-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-04-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-04-01,Forecast,Operations,1987500.0,0.0,33500000.0
2024-04-01,Forecast,Sales,0.0,107500.0,13747500.0
2024-04-01,Forecast,Technology,1757142.86,169791.67,31482291.67
2024-05-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-05-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-05-01,Forecast,Operations,1987500.0,0.0,33500000.0
2024-05-01,Forecast,Sales,0.0,107500.0,13640000.0
2024-05-01,Forecast,Technology,1757142.86,169791.67,31312500.0
2024-06-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-06-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-06-01,Forecast,Operations,1987500.0,0.0,33500000.0
2024-06-01,Forecast,Sales,0.0,107500.0,13532500.0
2024-06-01,Forecast,Technology,1757142.86,169791.67,31142708.33
2024-07-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-07-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-07-01,Forecast,Operations,1987500.0,0.0,33500000.0
2024-07-01,Forecast,Sales,0.0,107500.0,13425000.0
2024-07-01,Forecast,Technology,1757142.86,426041.67000000004,30716666.67
2024-08-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-08-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-08-01,Forecast,Operations,1987500.0,0.0,33500000.0
2024-08-01,Forecast,Sales,0.0,107500.0,13317500.0
2024-08-01,Forecast,Technology,0.0,426041.67000000004,30290625.0
2024-09-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-09-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-09-01,Forecast,Operations,1987500.0,0.0,33500000.0
2024-09-01,Forecast,Sales,0.0,107500.0,13210000.0
2024-09-01,Forecast,Technology,0.0,426041.67000000004,29864583.33
2024-10-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-10-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-10-01,Forecast,Operations,1987500.0,0.0,33500000.0
2024-10-01,Forecast,Sales,0.0,107500.0,13102500.0
2024-10-01,Forecast,Technology,0.0,426041.67000000004,29438541.67
2024-11-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-11-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-11-01,Forecast,Operations,1987500.0,220833.33,33279166.67
2024-11-01,Forecast,Sales,0.0,107500.0,12995000.0
2024-11-01,Forecast,Technology,0.0,426041.67000000004,29012500.0
2024-12-01,Forecast,Customer Success,0.0,0.0,20200000.0
2024-12-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2024-12-01,Forecast,Operations,0.0,220833.33,33058333.33
2024-12-01,Forecast,Sales,0.0,107500.0,12887500.0
2024-12-01,Forecast,Technology,0.0,426041.67000000004,28586458.33
2025-01-01,Forecast,Customer Success,1558333.33,0.0,20200000.0
2025-01-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2025-01-01,Forecast,Operations,0.0,220833.33,32837500.0
2025-01-01,Forecast,Sales,0.0,107500.0,12780000.0
2025-01-01,Forecast,Technology,0.0,426041.67000000004,28160416.67
2025-02-01,Forecast,Customer Success,1558333.33,0.0,20200000.0
2025-02-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2025-02-01,Forecast,Operations,0.0,220833.33,32616666.67
2025-02-01,Forecast,Sales,0.0,107500.0,12672500.0
2025-02-01,Forecast,Technology,0.0,426041.67000000004,27734375.0
2025-03-01,Forecast,Customer Success,1558333.33,0.0,20200000.0
2025-03-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2025-03-01,Forecast,Operations,0.0,220833.33,32395833.33
2025-03-01,Forecast,Sales,1150000.0,107500.0,12565000.0
2025-03-01,Forecast,Technology,0.0,426041.67000000004,27308333.33
2025-04-01,Forecast,Customer Success,1558333.33,0.0,20200000.0
2025-04-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2025-04-01,Forecast,Operations,0.0,220833.33,32175000.0
2025-04-01,Forecast,Sales,1150000.0,107500.0,12457500.0
2025-04-01,Forecast,Technology,0.0,426041.67000000004,26882291.67
2025-05-01,Forecast,Customer Success,1558333.33,0.0,20200000.0
2025-05-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2025-05-01,Forecast,Operations,0.0,220833.33,31954166.67
2025-05-01,Forecast,Sales,1150000.0,107500.0,12350000.0
2025-05-01,Forecast,Technology,0.0,426041.67000000004,26456250.0
2025-06-01,Forecast,Customer Success,1558333.33,194791.67,20005208.33
2025-06-01,Forecast,Finance & Corporate,0.0,0.0,10200000.0
2025-06-01,Forecast,Operations,0.0,220833.33,31733333.33
2025-06-01,Forecast,Sales,1150000.0,107500.0,12242500.0
2025-06-01,Forecast,Technology,0.0,426041.67000000004,26030208.33
2025-07-01,Forecast,Customer Success,0.0,194791.67,19810416.67
2025-07-01,Forecast,Finance & Corporate,1133333.33,0.0,10200000.0
2025-07-01,Forecast,Operations,0.0,220833.33,31512500.0
2025-07-01,Forecast,Sales,1150000.0,107500.0,12135000.0
2025-07-01,Forecast,Technology,0.0,426041.67000000004,25604166.67
2025-08-01,Forecast,Customer Success,0.0,194791.67,19615625.0
2025-08-01,Forecast,Finance & Corporate,1133333.33,0.0,10200000.0
2025-08-01,Forecast,Operations,0.0,220833.33,31291666.67
2025-08-01,Forecast,Sales,1150000.0,107500.0,12027500.0
2025-08-01,Forecast,Technology,0.0,426041.67000000004,25178125.0
2025-09-01,Forecast,Customer Success,0.0,194791.67,19420833.33
2025-09-01,Forecast,Finance & Corporate,1133333.33,0.0,10200000.0
2025-09-01,Forecast,Operations,0.0,220833.33,31070833.33
2025-09-01,Forecast,Sales,1150000.0,241666.67,11785833.33
2025-09-01,Forecast,Technology,0.0,426041.67000000004,24752083.33
2025-10-01,Forecast,Customer Success,0.0,194791.67,19226041.67
2025-10-01,Forecast,Finance & Corporate,1133333.33,0.0,10200000.0
2025-10-01,Forecast,Operations,0.0,220833.33,30850000.0
2025-10-01,Forecast,Sales,0.0,241666.67,11544166.67
2025-10-01,Forecast,Technology,0.0,426041.67000000004,24326041.67
2025-11-01,Forecast,Customer Success,0.0,194791.67,19031250.0
2025-11-01,Forecast,Finance & Corporate,1133333.33,0.0,10200000.0
2025-11-01,Forecast,Operations,0.0,220833.33,30629166.67
2025-11-01,Forecast,Sales,0.0,241666.67,11302500.0
2025-11-01,Forecast,Technology,0.0,426041.67000000004,23900000.0
2025-12-01,Forecast,Customer Success,0.0,194791.67,18836458.33
2025-12-01,Forecast,Finance & Corporate,1133333.33,0.0,10200000.0
2025-12-01,Forecast,Operations,0.0,220833.33,30408333.33
2025-12-01,Forecast,Sales,0.0,241666.67,11060833.33
2025-12-01,Forecast,Technology,0.0,426041.67000000004,23473958.33
2026-01-01,Forecast,Customer Success,0.0,194791.67,18641666.67
2026-01-01,Forecast,Finance & Corporate,1133333.33,0.0,10200000.0
2026-01-01,Forecast,Operations,0.0,220833.33,30187500.0
2026-01-01,Forecast,Sales,0.0,241666.67,10819166.67
2026-01-01,Forecast,Technology,0.0,426041.67000000004,23047916.67
2026-02-01,Forecast,Customer Success,0.0,194791.67,18446875.0
2026-02-01,Forecast,Finance & Corporate,1133333.33,0.0,10200000.0
2026-02-01,Forecast,Operations,0.0,220833.33,29966666.67
2026-02-01,Forecast,Sales,0.0,241666.67,10577500.0
2026-02-01,Forecast,Technology,1433333.33,426041.67000000004,22621875.0
2026-03-01,Forecast,Customer Success,0.0,194791.67,18252083.33
2026-03-01,Forecast,Finance & Corporate,1133333.33,170000.0,10030000.0
2026-03-01,Forecast,Operations,0.0,220833.33,29745833.33
2026-03-01,Forecast,Sales,0.0,241666.67,10335833.33
2026-03-01,Forecast,Technology,1433333.33,426041.67000000004,22195833.33
2026-04-01,Forecast,Customer Success,0.0,194791.67,18057291.67
2026-04-01,Forecast,Finance & Corporate,0.0,170000.0,9860000.0
2026-04-01,Forecast,Operations,1760000.0,220833.33,29525000.0
2026-04-01,Forecast,Sales,0.0,241666.67,10094166.67
2026-04-01,Forecast,Technology,1433333.33,426041.67000000004,21769791.67
2026-05-01,Forecast,Customer Success,0.0,194791.67,17862500.0
2026-05-01,Forecast,Finance & Corporate,0.0,170000.0,9690000.0
2026-05-01,Forecast,Operations,1760000.0,220833.33,29304166.67
2026-05-01,Forecast,Sales,0.0,241666.67,9852500.0
2026-05-01,Forecast,Technology,1433333.33,426041.67000000004,21343750.0
2026-06-01,Forecast,Customer Success,0.0,194791.67,17667708.33
2026-06-01,Forecast,Finance & Corporate,0.0,170000.0,9520000.0
2026-06-01,Forecast,Operations,1760000.0,220833.33,29083333.33
2026-06-01,Forecast,Sales,0.0,241666.67,9610833.33
2026-06-01,Forecast,Technology,1433333.33,426041.67000000004,20917708.33
2026-07-01,Forecast,Customer Success,1205555.56,194791.67,17472916.67
2026-07-01,Forecast,Finance & Corporate,0.0,170000.0,9350000.0
2026-07-01,Forecast,Operations,1760000.0,220833.33,28862500.0
2026-07-01,Forecast,Sales,0.0,241666.67,9369166.67
2026-07-01,Forecast,Technology,1433333.33,426041.67000000004,20491666.67
2026-08-01,Forecast,Customer Success,1205555.56,194791.67,17278125.0
2026-08-01,Forecast,Finance & Corporate,0.0,170000.0,9180000.0
2026-08-01,Forecast,Operations,1760000.0,220833.33,28641666.67
2026-08-01,Forecast,Sales,0.0,241666.67,9127500.0
2026-08-01,Forecast,Technology,1433333.33,426041.67000000004,20065625.0
2026-09-01,Forecast,Customer Success,1205555.56,194791.67,17083333.33
2026-09-01,Forecast,Finance & Corporate,0.0,170000.0,9010000.0
2026-09-01,Forecast,Operations,1760000.0,220833.33,28420833.33
2026-09-01,Forecast,Sales,0.0,241666.67,8885833.33
2026-09-01,Forecast,Technology,1433333.33,426041.67000000004,19639583.33
2026-10-01,Forecast,Customer Success,1205555.56,194791.67,16888541.67
2026-10-01,Forecast,Finance & Corporate,0.0,170000.0,8840000.0
2026-10-01,Forecast,Operations,1760000.0,220833.33,28200000.0
2026-10-01,Forecast,Sales,0.0,241666.67,8644166.67
2026-10-01,Forecast,Technology,1433333.33,694791.67,18944791.67
2026-11-01,Forecast,Customer Success,1205555.56,194791.67,16693750.0
2026-11-01,Forecast,Finance & Corporate,0.0,170000.0,8670000.0
2026-11-01,Forecast,Operations,1760000.0,220833.33,27979166.67
2026-11-01,Forecast,Sales,0.0,241666.67,8402500.0
2026-11-01,Forecast,Technology,0.0,694791.67,18250000.0
2026-12-01,Forecast,Customer Success,1205555.56,194791.67,16498958.33
2026-12-01,Forecast,Finance & Corporate,0.0,170000.0,8500000.0
2026-12-01,Forecast,Operations,1760000.0,220833.33,27758333.33
2026-12-01,Forecast,Sales,0.0,241666.67,8160833.33
2026-12-01,Forecast,Technology,0.0,694791.67,17555208.33
2027-01-01,Forecast,Customer Success,1205555.56,194791.67,16304166.67
2027-01-01,Forecast,Finance & Corporate,0.0,170000.0,8330000.0
2027-01-01,Forecast,Operations,1760000.0,465277.77,27293055.56
2027-01-01,Forecast,Sales,0.0,241666.67,7919166.67
2027-01-01,Forecast,Technology,0.0,694791.67,16860416.67
2027-02-01,Forecast,Customer Success,1205555.56,194791.67,16109375.0
2027-02-01,Forecast,Finance & Corporate,0.0,170000.0,8160000.0
2027-02-01,Forecast,Operations,0.0,465277.77,26827777.78
2027-02-01,Forecast,Sales,0.0,241666.67,7677500.0
2027-02-01,Forecast,Technology,0.0,694791.67,16165625.0
2027-03-01,Forecast,Customer Success,1205555.56,420833.34,15688541.66
2027-03-01,Forecast,Finance & Corporate,0.0,170000.0,7990000.0
2027-03-01,Forecast,Operations,0.0,465277.77,26362500.0
2027-03-01,Forecast,Sales,0.0,241666.67,7435833.33
2027-03-01,Forecast,Technology,0.0,694791.67,15470833.33
2027-04-01,Forecast,Customer Success,0.0,420833.34,15267708.34
2027-04-01,Forecast,Finance & Corporate,0.0,170000.0,7820000.0
2027-04-01,Forecast,Operations,0.0,465277.77,25897222.22
2027-04-01,Forecast,Sales,0.0,241666.67,7194166.67
2027-04-01,Forecast,Technology,0.0,694791.67,14776041.67
2027-05-01,Forecast,Customer Success,0.0,420833.34,14846875.0
2027-05-01,Forecast,Finance & Corporate,0.0,170000.0,7650000.0
2027-05-01,Forecast,Operations,0.0,465277.77,25431944.45
2027-05-01,Forecast,Sales,0.0,241666.67,6952500.0
2027-05-01,Forecast,Technology,0.0,694791.67,14081250.0
2027-06-01,Forecast,Customer Success,0.0,420833.34,14426041.66
2027-06-01,Forecast,Finance & Corporate,0.0,170000.0,7480000.0
2027-06-01,Forecast,Operations,0.0,465277.77,24966666.66
2027-06-01,Forecast,Sales,0.0,241666.67,6710833.33
2027-06-01,Forecast,Technology,0.0,525000.0,21706250.0
